위도,경도,업종명,업소명,소재지 주소,행정동,전화번호,담당부서,기준일자
35.82463655,128.5133159,일반음식점,속풀이굴동태탕,"대구광역시 달서구 월암로 95, 1층 (대천동)",월성1동,053-582-9989,대구광역시 달서구 위생과,2021-10-28
35.85463829,128.5526255,일반음식점,포차어게인,대구광역시 달서구 달구벌대로344길 39 (두류동),두류1.2동,053-655-9666,대구광역시 달서구 위생과,2021-10-28
35.852342,128.5240679,일반음식점,골목식당,대구광역시 달서구 달구벌대로291안길 19 (장기동),장기동,053-567-6840,대구광역시 달서구 위생과,2021-10-28
35.85711762,128.556374,일반음식점,미스터피자두류점,"대구광역시 달서구 달구벌대로 1748, 벽산타워 1층 103호 (두류동)",두류1.2동,053-571-0077,대구광역시 달서구 위생과,2021-10-28
35.81835569,128.5275179,일반음식점,더메밀,"대구광역시 달서구 조암남로19길 101, 1층 (월성동)",월성1동,053-783-1143,대구광역시 달서구 위생과,2021-10-28
35.85597151,128.5547384,일반음식점,삼화손만두,"대구광역시 달서구 야외음악당로39동길 37-7, 1층 (두류동)",두류1.2동,053-427-5357,대구광역시 달서구 위생과,2021-10-28
35.84178819,128.5381344,일반음식점,서울왕족발 보쌈 무침회,대구광역시 달서구 대명천로42길 7 (본리동),본리동,053-561-2002,대구광역시 달서구 위생과,2021-10-28
35.85022635,128.4736811,일반음식점,신참떡볶이,"대구광역시 달서구 호산로 125, 50동 133호 (파호동, 성서삼성명가타운상가)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.85605157,128.4931357,일반음식점,한솥도시락 계명대동문점,대구광역시 달서구 서당로9길 43 (신당동),신당동,053-584-1114,대구광역시 달서구 위생과,2021-10-28
35.84009223,128.5303742,일반음식점,제이(J),대구광역시 달서구 용산로 29 (본리동),본리동,053-522-5670,대구광역시 달서구 위생과,2021-10-28
35.8109038,128.547154,일반음식점,진삼겹살,"대구광역시 달서구 월곡로32길 12, 1층 (상인동)",상인1동,053-638-0330,대구광역시 달서구 위생과,2021-10-28
35.85837879,128.5367631,일반음식점,돌상포우리집밥,"대구광역시 달서구 평리로 112 (죽전동,가동)",죽전동,053-557-0784,대구광역시 달서구 위생과,2021-10-28
35.81337644,128.5345006,일반음식점,우리동네대장,대구광역시 달서구 상원로9길 27 (상인동),상인1동,053-631-3334,대구광역시 달서구 위생과,2021-10-28
35.856889,128.507703,일반음식점,안동황우생고기,대구광역시 달서구 성서로 440-1 (이곡동),이곡1동,053-583-0150,대구광역시 달서구 위생과,2021-10-28
35.83995863,128.4897592,일반음식점,비비큐(bbp)참숯바베큐,대구광역시 달서구 달서대로91길 18 (호산동),신당동,053-591-0419,대구광역시 달서구 위생과,2021-10-28
35.853278,128.504474,일반음식점,간사이오뎅,"대구광역시 달서구 달구벌대로251길 11 (이곡동,외 1필지 (쇼핑월드) 117호)",이곡1동,053-581-5223,대구광역시 달서구 위생과,2021-10-28
35.853101,128.505832,일반음식점,정성코다리성서점,"대구광역시 달서구 달구벌대로251안길 5-6, 1층 (이곡동)",이곡1동,053-581-9252,대구광역시 달서구 위생과,2021-10-28
35.814686,128.534984,일반음식점,목련,"대구광역시 달서구 상원로 58, 1층 (상인동)",상인1동,053-632-8852,대구광역시 달서구 위생과,2021-10-28
35.85199781,128.4837443,일반음식점,삼삼칼국수,"대구광역시 달서구 호산동로35북길 54, 1층 (호산동)",신당동,053-585-8299,대구광역시 달서구 위생과,2021-10-28
35.821085,128.525467,일반음식점,칠구사이(7942),"대구광역시 달서구 조암남로14길 8 (월성동,102호)",월성1동,053-631-2001,대구광역시 달서구 위생과,2021-10-28
35.84018817,128.5530231,일반음식점,호식이두마리치킨 성당점,대구광역시 달서구 야외음악당로 34 (성당동),성당동,053-654-9102,대구광역시 달서구 위생과,2021-10-28
35.80873504,128.5503369,일반음식점,고령고기집,"대구광역시 달서구 월곡로26길 33 (상인동,외1필지)",상인1동,053-629-5152,대구광역시 달서구 위생과,2021-10-28
35.81335666,128.5246962,일반음식점,종로호랑이맥주1974,"대구광역시 달서구 진천로 52 (진천동,외1필지)",진천동,053-637-1335,대구광역시 달서구 위생과,2021-10-28
35.83710153,128.4897306,일반음식점,촉향원,"대구광역시 달서구 달서대로85길 17, 지상1층 (호림동)",신당동,053-588-2111,대구광역시 달서구 위생과,2021-10-28
35.83415595,128.5376842,일반음식점,본짬뽕,대구광역시 달서구 와룡로 16 (본동),송현2동,053-561-5757,대구광역시 달서구 위생과,2021-10-28
35.84038961,128.5303873,일반음식점,조돌해녀해산물,대구광역시 달서구 용산로 33 (본리동),본리동,070-4236-7313,대구광역시 달서구 위생과,2021-10-28
35.80868638,128.5550282,일반음식점,미금성반점,"대구광역시 달서구 상화로 373, 204동 2층1호 (상인동,비둘기아파트상가)",상인1동,053-633-7006,대구광역시 달서구 위생과,2021-10-28
35.854352,128.504322,일반음식점,소싸움,대구광역시 달서구 이곡서로 24 (이곡동),이곡1동,053-592-3392,대구광역시 달서구 위생과,2021-10-28
35.853308,128.505402,일반음식점,뼈대있는돼지집,대구광역시 달서구 달구벌대로251안길 29 (이곡동),이곡1동,053-581-9715,대구광역시 달서구 위생과,2021-10-28
35.853809,128.50424,일반음식점,소담뜰,"대구광역시 달서구 이곡서로 25 (이곡동,쇼핑월드청우주차빌딩 201호)",이곡1동,053-591-5233,대구광역시 달서구 위생과,2021-10-28
35.82962884,128.5501384,일반음식점,해동성,대구광역시 달서구 월배로 389 (송현동),송현1동,053-625-2929,대구광역시 달서구 위생과,2021-10-28
35.816572,128.532975,일반음식점,종로할매왕족발,대구광역시 달서구 상원로 85 (상인동),상인1동,053-644-3488,대구광역시 달서구 위생과,2021-10-28
35.83873065,128.5160525,일반음식점,황궁,"대구광역시 달서구 성서동로 202, 1층 (장동)",장기동,053-581-7976,대구광역시 달서구 위생과,2021-10-28
35.81652028,128.5328839,일반음식점,왕돌해물찜,"대구광역시 달서구 상원로 85 (상인동,(1층))",상인1동,053-641-9666,대구광역시 달서구 위생과,2021-10-28
35.81296521,128.5214513,일반음식점,밀양돼지국밥,"대구광역시 달서구 월배로14길 12, 1층 (진천동)",진천동,053-643-7900,대구광역시 달서구 위생과,2021-10-28
35.80723777,128.5486004,일반음식점,금오산왕족발,"대구광역시 달서구 월곡로 113 (도원동,나동)",도원동,053-636-5565,대구광역시 달서구 위생과,2021-10-28
35.8289456,128.5337973,일반음식점,부림해물손수제비,"대구광역시 달서구 학산로 30, 112동 103호 (월성동, 월성보성아파트1단지)",월성1동,053-644-4600,대구광역시 달서구 위생과,2021-10-28
35.853663,128.505215,일반음식점,쿠키,"대구광역시 달서구 달구벌대로251길 18 (이곡동,(지상3층))",이곡1동,070-8911-6356,대구광역시 달서구 위생과,2021-10-28
35.84486164,128.5300629,일반음식점,땅땅치킨 장기점,"대구광역시 달서구 한들로 55, 501동 104호 (장기동,장기초록나라)",장기동,053-567-9978,대구광역시 달서구 위생과,2021-10-28
35.8366727,128.551128,일반음식점,한마리통큰오리,대구광역시 달서구 구마로 214 (송현동),송현1동,053-653-5003,대구광역시 달서구 위생과,2021-10-28
35.79823336,128.5486158,일반음식점,파스쿠찌(수변공원점),"대구광역시 달서구 월곡로 2 (도원동,A동(2층))",도원동,053-638-8497,대구광역시 달서구 위생과,2021-10-28
35.82505056,128.5441081,일반음식점,서대포소금구이,대구광역시 달서구 송현로 86 (송현동),송현1동,053-656-6661,대구광역시 달서구 위생과,2021-10-28
35.85512249,128.4933071,일반음식점,볼트108,"대구광역시 달서구 서당로7길 40 (신당동,(2층))",신당동,053-583-0032,대구광역시 달서구 위생과,2021-10-28
35.852923,128.505155,일반음식점,바다왕조개왕,대구광역시 달서구 달구벌대로251길 10 (이곡동),이곡1동,053-587-6255,대구광역시 달서구 위생과,2021-10-28
35.85956329,128.4983283,일반음식점,참푸드,"대구광역시 달서구 선원로15안길 33, 1층 (신당동)",신당동,053-582-1129,대구광역시 달서구 위생과,2021-10-28
35.81369802,128.5270112,일반음식점,뽀끼뽀끼분식이야기,"대구광역시 달서구 월배로24길 20 (진천동,B동)",진천동,053-632-4747,대구광역시 달서구 위생과,2021-10-28
35.85142524,128.5377236,일반음식점,광장갈비죽전점,대구광역시 달서구 와룡로 208 (죽전동),죽전동,053-563-3434,대구광역시 달서구 위생과,2021-10-28
35.859357,128.513792,일반음식점,영화반점,대구광역시 달서구 선원로37남길 20 (이곡동),이곡1동,053-592-9166,대구광역시 달서구 위생과,2021-10-28
35.8568681,128.5577008,일반음식점,별밤,"대구광역시 달서구 두류공원로 267 (두류동,(지하1층))",두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.84341184,128.5277174,일반음식점,봉구양곱창,대구광역시 달서구 장기로 299 (장기동),장기동,053-525-5095,대구광역시 달서구 위생과,2021-10-28
35.856333,128.5097,일반음식점,태영생막창(성서점),"대구광역시 달서구 이곡공원로1길 74 (이곡동,외2필지)",이곡1동,053-588-6240,대구광역시 달서구 위생과,2021-10-28
35.8511792,128.4855771,일반음식점,큰정할매순대국 계명대점,대구광역시 달서구 호산동로 177-1 (호산동),신당동,053-586-0886,대구광역시 달서구 위생과,2021-10-28
35.851134,128.541668,일반음식점,고집센그집갈비탕(감삼점),"대구광역시 달서구 감삼북길 130 (감삼동,외1필지 102호)",감삼동,070-8181-1002,대구광역시 달서구 위생과,2021-10-28
35.816418,128.533067,일반음식점,700비어상인홈플러스점,대구광역시 달서구 상원로 83 (상인동),상인1동,053-636-2292,대구광역시 달서구 위생과,2021-10-28
35.83793223,128.5574794,일반음식점,마라신,"대구광역시 달서구 성당로 3 (성당동,(지상2층))",성당동,053-652-6406,대구광역시 달서구 위생과,2021-10-28
35.84584159,128.5446933,일반음식점,좋은 정형외과,"대구광역시 달서구 당산로 94 (성당동,(지상2층))",성당동,053-627-3897,대구광역시 달서구 위생과,2021-10-28
35.80597657,128.511757,일반음식점,교동식당,대구광역시 달서구 명천로 40 (대곡동),진천동,053-644-3690,대구광역시 달서구 위생과,2021-10-28
35.848285,128.529075,일반음식점,소도둑,대구광역시 달서구 한들로 13 (장기동),장기동,053-524-6600,대구광역시 달서구 위생과,2021-10-28
35.85537481,128.4933197,일반음식점,페스티발,"대구광역시 달서구 계대동문로 10 (신당동,(4층))",신당동,053-591-9994,대구광역시 달서구 위생과,2021-10-28
35.85817542,128.4982864,일반음식점,후니피자(성서점),"대구광역시 달서구 성서서로75길 23-12, 1층 (신당동)",신당동,053-585-6852,대구광역시 달서구 위생과,2021-10-28
35.83498091,128.5305504,일반음식점,비어포차,대구광역시 달서구 학산로7길 75 (본동),송현2동,053-636-7727,대구광역시 달서구 위생과,2021-10-28
35.85571742,128.5452925,일반음식점,놀부왕족발,대구광역시 달서구 달구벌대로329길 48 (감삼동),감삼동,053-556-6330,대구광역시 달서구 위생과,2021-10-28
35.85403822,128.5379184,일반음식점,어물전,대구광역시 달서구 와룡로 240 (죽전동),죽전동,053-564-6666,대구광역시 달서구 위생과,2021-10-28
35.85863156,128.5622306,일반음식점,종국이두마리치킨,"대구광역시 달서구 야외음악당로53길 59, 1층 4호 (두류동)",두류1.2동,053-657-9990,대구광역시 달서구 위생과,2021-10-28
35.80390883,128.5292146,일반음식점,풍천장어,"대구광역시 달서구 갈밭로4길 34, 1층 (대곡동)",진천동,053-638-0592,대구광역시 달서구 위생과,2021-10-28
35.83472777,128.5526641,일반음식점,영천식당,대구광역시 달서구 구마로46길 50 (송현동),송현1동,,대구광역시 달서구 위생과,2021-10-28
35.85216286,128.4762944,일반음식점,주성갈비,"대구광역시 달서구 호산로27길 16, 1층 (파호동)",신당동,053-585-2304,대구광역시 달서구 위생과,2021-10-28
35.83942555,128.490077,일반음식점,참치이야기,대구광역시 달서구 달서대로91길 15 (호림동),신당동,053-582-3720,대구광역시 달서구 위생과,2021-10-28
35.853405,128.540564,일반음식점,신아니고,대구광역시 달서구 죽전길 37 (죽전동),죽전동,053-656-2018,대구광역시 달서구 위생과,2021-10-28
35.81458243,128.5100861,일반음식점,다도해,대구광역시 달서구 달서대로 66 (유천동),진천동,053-638-3333,대구광역시 달서구 위생과,2021-10-28
35.82432872,128.5422882,일반음식점,울진대게,"대구광역시 달서구 학산남로 90, 202동 110호 (송현동,우방송현하이츠)",송현1동,053-644-8440,대구광역시 달서구 위생과,2021-10-28
35.85357944,128.5496399,일반음식점,눈꽃을나누다,"대구광역시 달서구 당산로38길 19, 지상1층 (두류동)",두류3동,053-629-9776,대구광역시 달서구 위생과,2021-10-28
